week_ending,store_code,city,division_code,sales,units,n_transactions
2025-08-10,CP08,Longueuil,TO,637.47,4.0,4
2025-08-10,CP202,Nepean,AP,17515.51,200.0,124
2025-08-10,CP202,Nepean,AS,2492.42,62.0,56
2025-08-10,CP202,Nepean,DI,3.99,17.0,17
2025-08-10,CP202,Nepean,GA,9099.96,4.0,4
2025-08-10,CP202,Nepean,IN,0.0,1.0,1
2025-08-10,CP202,Nepean,LI,1114.94,8.0,8
2025-08-10,CP202,Nepean,LO,840.42,59.0,46
2025-08-10,CP202,Nepean,ME,18599.56,46.0,39
2025-08-10,CP202,Nepean,MK,0.99,1.0,1
2025-08-10,CP202,Nepean,PA,814.9300000000001,7.0,7
2025-08-10,CP202,Nepean,PC,17641.65,910.0,776
2025-08-10,CP202,Nepean,PI,3157.68,135.0,128
2025-08-10,CP202,Nepean,SP,7749.0,1.0,1
2025-08-10,CP37,Gatineau,AP,40165.89,1240.0,459
2025-08-10,CP37,Gatineau,AS,3984.13,93.0,81
2025-08-10,CP37,Gatineau,BQ,1011.9200000000001,8.0,7
2025-08-10,CP37,Gatineau,CH,10147.98,4.0,4
2025-08-10,CP37,Gatineau,DI,17.96,9.0,8
2025-08-10,CP37,Gatineau,GA,40770.950000000004,10.0,10
2025-08-10,CP37,Gatineau,HT,28792.0,8.0,8
2025-08-10,CP37,Gatineau,IN,1799.99,4.0,4
2025-08-10,CP37,Gatineau,LI,1814.9199999999998,16.0,16
2025-08-10,CP37,Gatineau,LO,1641.84,116.0,99
2025-08-10,CP37,Gatineau,ME,42547.78,143.0,89
2025-08-10,CP37,Gatineau,MK,18.93,7.0,6
2025-08-10,CP37,Gatineau,PA,2164.57,21.0,21
2025-08-10,CP37,Gatineau,PC,36668.85,1545.0,1332
2025-08-10,CP37,Gatineau,PI,7603.88,351.0,316
2025-08-10,CP37,Gatineau,SE,230.0,4.0,4
2025-08-10,CP37,Gatineau,SP,20997.0,3.0,3
2025-08-10,CP37,Gatineau,TO,797.98,10.0,10
2025-08-10,CP44,St-Constant,AM,27.99,1.0,3
2025-08-10,CP44,St-Constant,AP,13567.33,300.0,264
2025-08-10,CP44,St-Constant,AS,1499.41,178.0,32
2025-08-10,CP44,St-Constant,AZ,116.96,4.0,4
2025-08-10,CP44,St-Constant,BQ,3410.87,13.0,13
2025-08-10,CP44,St-Constant,CH,9249.949999999999,5.0,5
2025-08-10,CP44,St-Constant,FI,83.3,1.0,1
2025-08-10,CP44,St-Constant,GA,5849.96,4.0,4
2025-08-10,CP44,St-Constant,HT,2199.0,1.0,1
2025-08-10,CP44,St-Constant,IN,3364.98,4.0,4
2025-08-10,CP44,St-Constant,INM,1704.98,3.0,3
2025-08-10,CP44,St-Constant,LI,739.9399999999999,20.0,20
2025-08-10,CP44,St-Constant,LO,2097.43,99.0,79
2025-08-10,CP44,St-Constant,ME,4119.59,19.0,13
2025-08-10,CP44,St-Constant,PA,799.91,9.0,8
2025-08-10,CP44,St-Constant,PC,17920.09,695.0,550
2025-08-10,CP44,St-Constant,PI,1183.01,49.0,44
2025-08-10,CP44,St-Constant,SE,0.0,2.0,2
2025-08-10,CP44,St-Constant,SP,5499.0,1.0,1
2025-08-10,CP44,St-Constant,TO,547.48,2.0,2
2025-08-10,CP48,Beloeil,AM,399.98,2.0,2
2025-08-10,CP48,Beloeil,AP,19459.89,496.0,361
2025-08-10,CP48,Beloeil,AS,1733.71,163.0,41
2025-08-10,CP48,Beloeil,AZ,412.96,4.0,6
2025-08-10,CP48,Beloeil,BQ,2729.86,19.0,20
2025-08-10,CP48,Beloeil,CH,1653.97,3.0,2
2025-08-10,CP48,Beloeil,FI,2079.9700000000003,3.0,3
2025-08-10,CP48,Beloeil,GA,1619.95,5.0,5
2025-08-10,CP48,Beloeil,HT,6427.99,3.0,3
2025-08-10,CP48,Beloeil,IN,2944.98,3.0,3
2025-08-10,CP48,Beloeil,LI,1309.9,24.0,24
2025-08-10,CP48,Beloeil,LO,1919.26,115.0,90
2025-08-10,CP48,Beloeil,ME,23984.11,94.0,50
2025-08-10,CP48,Beloeil,PA,4854.860000000001,14.0,16
2025-08-10,CP48,Beloeil,PC,24575.35,1022.0,846
2025-08-10,CP48,Beloeil,PI,1308.19,50.0,50
2025-08-10,CP48,Beloeil,SA,9999.99,1.0,1
2025-08-10,CP48,Beloeil,SE,419.98,5.0,5
2025-08-10,CP48,Beloeil,SP,20998.0,2.0,2
2025-08-10,CP48,Beloeil,TO,1655.47,5.0,5
2025-08-17,CP08,Longueuil,AM,472.94,6.0,6
2025-08-17,CP08,Longueuil,AP,26734.670000000002,418.5,371
2025-08-17,CP08,Longueuil,AS,2699.25,196.0,38
2025-08-17,CP08,Longueuil,AZ,3.0,0.0,2
2025-08-17,CP08,Longueuil,BQ,4718.58,12.0,9
2025-08-17,CP08,Longueuil,CH,11237.949999999999,7.0,6
2025-08-17,CP08,Longueuil,FI,1179.96,4.0,3
2025-08-17,CP08,Longueuil,GA,219.99,1.0,1
2025-08-17,CP08,Longueuil,HT,3299.0,1.0,1
2025-08-17,CP08,Longueuil,IN,2194.99,2.0,2
2025-08-17,CP08,Longueuil,INM,230.0,2.0,2
2025-08-17,CP08,Longueuil,LI,869.94,16.0,16
2025-08-17,CP08,Longueuil,LO,1710.31,111.0,92
2025-08-17,CP08,Longueuil,ME,23642.170000000002,136.0,70
2025-08-17,CP08,Longueuil,MK,10.0,3.0,3
2025-08-17,CP08,Longueuil,PA,1178.86,14.0,11
2025-08-17,CP08,Longueuil,PC,21848.7,859.0,689
2025-08-17,CP08,Longueuil,PI,1904.36,76.0,68
2025-08-17,CP08,Longueuil,SE,489.98,4.0,4
2025-08-17,CP08,Longueuil,SP,20999.0,1.0,1
2025-08-17,CP08,Longueuil,TO,2424.1,6.0,6
2025-08-17,CP202,Nepean,AP,9879.36,146.0,128
2025-08-17,CP202,Nepean,AS,3582.45,59.0,46
2025-08-17,CP202,Nepean,BQ,2709.9699999999993,3.0,3
2025-08-17,CP202,Nepean,CH,2899.99,1.0,1
2025-08-17,CP202,Nepean,DI,3.99,35.0,35
2025-08-17,CP202,Nepean,GA,9499.95,5.0,5
2025-08-17,CP202,Nepean,IN,0.0,2.0,2
2025-08-17,CP202,Nepean,LI,449.95,7.0,7
2025-08-17,CP202,Nepean,LO,546.9399999999999,31.0,31
2025-08-17,CP202,Nepean,ME,20407.37,67.0,42
2025-08-17,CP202,Nepean,MK,102.97,4.0,4
2025-08-17,CP202,Nepean,PA,7295.28,22.0,26
2025-08-17,CP202,Nepean,PC,18117.05,899.0,744
2025-08-17,CP202,Nepean,PI,2789.82,118.0,127
2025-08-17,CP202,Nepean,SP,18289.0,1.0,1
2025-08-17,CP37,Gatineau,AM,399.99,1.0,1
2025-08-17,CP37,Gatineau,AP,24661.96,628.0,340
2025-08-17,CP37,Gatineau,AS,3594.04,71.0,62
2025-08-17,CP37,Gatineau,BQ,1820.9,10.0,10
2025-08-17,CP37,Gatineau,DI,70.0,1.0,1
2025-08-17,CP37,Gatineau,FI,309.98,2.0,2
2025-08-17,CP37,Gatineau,GA,2094.26,2.0,2
2025-08-17,CP37,Gatineau,HT,6953.33,4.0,4
2025-08-17,CP37,Gatineau,IN,0.0,2.0,2
2025-08-17,CP37,Gatineau,LI,1034.95,9.0,9
2025-08-17,CP37,Gatineau,LO,2325.9900000000002,158.0,131
2025-08-17,CP37,Gatineau,ME,33549.39,105.0,69
2025-08-17,CP37,Gatineau,MK,13.92,13.0,13
2025-08-17,CP37,Gatineau,PA,2044.83,17.0,16
2025-08-17,CP37,Gatineau,PC,37482.159999999996,1623.0,1344
2025-08-17,CP37,Gatineau,PI,4114.24,371.0,291
2025-08-17,CP37,Gatineau,SE,255.0,5.0,5
2025-08-17,CP37,Gatineau,SP,42500.68,3.0,3
2025-08-17,CP37,Gatineau,TO,1393.97,5.0,7
2025-08-17,CP44,St-Constant,AP,14148.48,320.0,261
2025-08-17,CP44,St-Constant,AS,906.81,153.0,34
2025-08-17,CP44,St-Constant,AZ,253.42,8.0,8
2025-08-17,CP44,St-Constant,BQ,353.96,4.0,6
2025-08-17,CP44,St-Constant,CH,4026.9699999999993,3.0,3
2025-08-17,CP44,St-Constant,HT,4598.0,3.0,3
2025-08-17,CP44,St-Constant,IN,1434.99,2.0,2
2025-08-17,CP44,St-Constant,LI,1019.95,15.0,15
2025-08-17,CP44,St-Constant,LO,1172.02,75.0,51
2025-08-17,CP44,St-Constant,ME,7106.63,37.0,22
2025-08-17,CP44,St-Constant,MK,0.0,2.0,2
2025-08-17,CP44,St-Constant,PA,1064.78,12.0,13
2025-08-17,CP44,St-Constant,PC,17048.64,639.0,518
2025-08-17,CP44,St-Constant,PI,1381.45,39.0,33
2025-08-17,CP44,St-Constant,SE,29.99,4.0,4
2025-08-17,CP44,St-Constant,SP,21498.0,2.0,2
2025-08-17,CP44,St-Constant,TO,149.99,3.0,3
2025-08-17,CP48,Beloeil,AM,269.97,3.0,3
2025-08-17,CP48,Beloeil,AP,25832.69,446.0,334
2025-08-17,CP48,Beloeil,AS,2107.48,107.0,27
2025-08-17,CP48,Beloeil,AZ,502.83000000000004,19.0,14
2025-08-17,CP48,Beloeil,BQ,1917.59,11.0,11
2025-08-17,CP48,Beloeil,CH,1546.01,-1.0,2
2025-08-17,CP48,Beloeil,FI,2069.98,2.0,2
2025-08-17,CP48,Beloeil,GA,284.99,1.0,1
2025-08-17,CP48,Beloeil,HT,5299.0,1.0,1
2025-08-17,CP48,Beloeil,IN,1995.0,1.0,1
2025-08-17,CP48,Beloeil,INM,165.0,1.0,1
2025-08-17,CP48,Beloeil,LI,279.97,10.0,10
2025-08-17,CP48,Beloeil,LO,1684.09,128.0,104
2025-08-17,CP48,Beloeil,ME,15097.19,81.0,46
2025-08-17,CP48,Beloeil,MK,1.99,1.0,1
2025-08-17,CP48,Beloeil,PA,2042.15,10.0,10
2025-08-17,CP48,Beloeil,PC,21746.88,886.0,707
2025-08-17,CP48,Beloeil,PI,2057.76,56.0,49
2025-08-17,CP48,Beloeil,SE,449.96000000000004,4.0,4
2025-08-17,CP48,Beloeil,SP,899.99,1.0,1
2025-08-17,CP48,Beloeil,TO,757.48,3.0,3
2025-08-24,CP08,Longueuil,AM,227.98000000000002,2.0,2
2025-08-24,CP08,Longueuil,AP,18371.33,335.0,252
2025-08-24,CP08,Longueuil,AS,724.72,78.0,17
2025-08-24,CP08,Longueuil,AZ,195.74,26.0,3
2025-08-24,CP08,Longueuil,BQ,256.24,6.0,6
2025-08-24,CP08,Longueuil,CH,1439.99,1.0,1
2025-08-24,CP08,Longueuil,FI,367.51,5.0,3
2025-08-24,CP08,Longueuil,GA,905.9,3.0,3
2025-08-24,CP08,Longueuil,LI,249.98000000000002,4.0,4
2025-08-24,CP08,Longueuil,LO,465.65,45.0,31
2025-08-24,CP08,Longueuil,ME,10646.42,58.0,33
2025-08-24,CP08,Longueuil,MK,5.0,1.0,1
2025-08-24,CP08,Longueuil,PA,3267.94,16.0,16
2025-08-24,CP08,Longueuil,PC,15921.89,637.0,458
2025-08-24,CP08,Longueuil,PI,2515.05,104.0,66
2025-08-24,CP08,Longueuil,SE,29.99,3.0,3
2025-08-24,CP08,Longueuil,TO,3102.5,1.0,1
2025-08-24,CP202,Nepean,AP,4989.89,100.0,86
2025-08-24,CP202,Nepean,AS,2447.18,63.0,53
2025-08-24,CP202,Nepean,BQ,649.99,1.0,1
2025-08-24,CP202,Nepean,DI,5.99,21.0,23
2025-08-24,CP202,Nepean,GA,3899.9799999999996,2.0,2
2025-08-24,CP202,Nepean,IN,0.0,1.0,1
2025-08-24,CP202,Nepean,LI,179.98,3.0,3
2025-08-24,CP202,Nepean,LO,565.47,28.0,27
2025-08-24,CP202,Nepean,ME,6435.79,26.0,27
2025-08-24,CP202,Nepean,MK,2.9699999999999998,4.0,4
2025-08-24,CP202,Nepean,PA,2770.11,9.0,9
2025-08-24,CP202,Nepean,PC,14795.36,751.0,650
2025-08-24,CP202,Nepean,PI,2866.98,101.0,82
2025-08-24,CP202,Nepean,SP,9799.0,1.0,1
2025-08-24,CP37,Gatineau,AM,1099.98,2.0,2
2025-08-24,CP37,Gatineau,AP,20397.99,398.0,242
2025-08-24,CP37,Gatineau,AS,1710.03,47.0,43
2025-08-24,CP37,Gatineau,AZ,566.97,3.0,3
2025-08-24,CP37,Gatineau,BQ,1352.8700000000001,13.0,17
2025-08-24,CP37,Gatineau,CH,10947.99,4.0,4
2025-08-24,CP37,Gatineau,DI,6.99,1.0,1
2025-08-24,CP37,Gatineau,HT,3499.0,1.0,1
2025-08-24,CP37,Gatineau,IN,0.0,4.0,4
2025-08-24,CP37,Gatineau,LI,223.99,2.0,4
2025-08-24,CP37,Gatineau,LO,940.53,62.0,48
2025-08-24,CP37,Gatineau,ME,21722.93,109.0,64
2025-08-24,CP37,Gatineau,MK,24.93,14.0,11
2025-08-24,CP37,Gatineau,PA,4027.87,14.0,13
2025-08-24,CP37,Gatineau,PC,25692.899999999998,1055.0,904
2025-08-24,CP37,Gatineau,PI,3563.65,274.0,214
2025-08-24,CP37,Gatineau,TO,243.99,2.0,4
2025-08-24,CP44,St-Constant,AP,6517.400000000001,133.0,110
2025-08-24,CP44,St-Constant,AS,1196.47,53.0,23
2025-08-24,CP44,St-Constant,AZ,323.91,9.0,6
2025-08-24,CP44,St-Constant,BQ,1032.96,4.0,4
2025-08-24,CP44,St-Constant,CH,2853.96,4.0,3
2025-08-24,CP44,St-Constant,GA,569.98,2.0,2
2025-08-24,CP44,St-Constant,IN,279.99,1.0,1
2025-08-24,CP44,St-Constant,INM,760.0,1.0,1
2025-08-24,CP44,St-Constant,LI,229.97000000000003,7.0,7
2025-08-24,CP44,St-Constant,LO,680.63,38.0,31
2025-08-24,CP44,St-Constant,ME,3299.88,18.0,14
2025-08-24,CP44,St-Constant,PA,2461.02,9.0,9
2025-08-24,CP44,St-Constant,PC,9905.82,418.0,329
2025-08-24,CP44,St-Constant,PI,778.96,15.0,20
2025-08-24,CP44,St-Constant,SE,29.99,2.0,2
2025-08-24,CP48,Beloeil,AP,12534.6,219.0,181
2025-08-24,CP48,Beloeil,AS,801.7,87.0,29
2025-08-24,CP48,Beloeil,AZ,1033.79,21.0,20
2025-08-24,CP48,Beloeil,BQ,1584.06,8.0,8
2025-08-24,CP48,Beloeil,CH,3799.98,2.0,2
2025-08-24,CP48,Beloeil,GA,7509.9400000000005,6.0,6
2025-08-24,CP48,Beloeil,LI,819.96,15.0,15
2025-08-24,CP48,Beloeil,LO,744.01,36.0,33
2025-08-24,CP48,Beloeil,ME,3440.94,37.0,26
2025-08-24,CP48,Beloeil,PA,204.98000000000002,2.0,2
2025-08-24,CP48,Beloeil,PC,14272.34,575.0,488
2025-08-24,CP48,Beloeil,PI,0.0,35.0,40
2025-08-24,CP48,Beloeil,SE,109.97999999999999,4.0,4
2025-08-24,CP48,Beloeil,SP,28998.0,2.0,2
2025-08-24,CP48,Beloeil,TO,494.99,1.0,1
2025-08-31,CP08,Longueuil,AP,11194.0,365.0,205
2025-08-31,CP08,Longueuil,AS,2836.35,170.0,39
2025-08-31,CP08,Longueuil,AZ,1606.8200000000002,18.0,17
2025-08-31,CP08,Longueuil,BQ,92.96,4.0,4
2025-08-31,CP08,Longueuil,CC,0.0,2.0,2
2025-08-31,CP08,Longueuil,CH,2399.99,1.0,1
2025-08-31,CP08,Longueuil,FI,2035.8,8.0,5
2025-08-31,CP08,Longueuil,GA,12883.99,3.0,3
2025-08-31,CP08,Longueuil,HT,3099.0,1.0,1
2025-08-31,CP08,Longueuil,INM,469.99,1.0,1
2025-08-31,CP08,Longueuil,LI,549.96,10.0,10
2025-08-31,CP08,Longueuil,LO,126.05,14.0,9
2025-08-31,CP08,Longueuil,ME,23876.58,71.0,31
2025-08-31,CP08,Longueuil,MK,5.0,5.0,4
2025-08-31,CP08,Longueuil,PA,1334.94,6.0,6
2025-08-31,CP08,Longueuil,PC,12897.64,547.0,376
2025-08-31,CP08,Longueuil,PI,1484.8,46.0,71
2025-08-31,CP08,Longueuil,SE,0.0,5.0,5
2025-08-31,CP08,Longueuil,SP,4399.0,1.0,1
2025-08-31,CP08,Longueuil,TO,1599.9,4.0,4
2025-08-31,CP202,Nepean,AP,4263.26,74.0,55
2025-08-31,CP202,Nepean,AS,2633.85,65.0,58
2025-08-31,CP202,Nepean,AZ,122.99,1.0,1
2025-08-31,CP202,Nepean,DI,125.92,16.0,14
2025-08-31,CP202,Nepean,GA,16898.97,4.0,3
2025-08-31,CP202,Nepean,LI,509.97,4.0,4
2025-08-31,CP202,Nepean,LO,310.65999999999997,22.0,16
2025-08-31,CP202,Nepean,ME,6214.61,43.0,25
2025-08-31,CP202,Nepean,MK,116.80999999999999,7.0,3
2025-08-31,CP202,Nepean,PA,2941.2000000000003,10.0,10
2025-08-31,CP202,Nepean,PC,10665.95,561.0,488
2025-08-31,CP202,Nepean,PI,1146.58,43.0,43
2025-08-31,CP37,Gatineau,AP,8148.57,377.0,177
2025-08-31,CP37,Gatineau,AS,3728.55,64.0,63
2025-08-31,CP37,Gatineau,AZ,844.95,5.0,5
2025-08-31,CP37,Gatineau,BQ,50.97,4.0,4
2025-08-31,CP37,Gatineau,CH,1599.99,1.0,1
2025-08-31,CP37,Gatineau,DI,199.99,1.0,1
2025-08-31,CP37,Gatineau,FI,1249.99,1.0,1
2025-08-31,CP37,Gatineau,GA,2574.37,4.0,4
2025-08-31,CP37,Gatineau,IN,0.0,1.0,1
2025-08-31,CP37,Gatineau,LI,179.98,4.0,4
2025-08-31,CP37,Gatineau,LO,445.21999999999997,28.0,26
2025-08-31,CP37,Gatineau,ME,15024.289999999999,76.0,48
2025-08-31,CP37,Gatineau,MK,101.98,7.0,7
2025-08-31,CP37,Gatineau,PA,2268.87,14.0,19
2025-08-31,CP37,Gatineau,PC,21824.81,920.0,785
2025-08-31,CP37,Gatineau,PI,2524.4900000000002,198.0,152
2025-08-31,CP37,Gatineau,SE,170.0,3.0,3
2025-08-31,CP37,Gatineau,SP,10749.0,1.0,1
2025-08-31,CP37,Gatineau,TO,357.0,1.0,1
2025-08-31,CP44,St-Constant,AP,6408.400000000001,200.0,120
2025-08-31,CP44,St-Constant,AS,1750.09,141.0,24
2025-08-31,CP44,St-Constant,AZ,1120.3700000000001,13.0,13
2025-08-31,CP44,St-Constant,BQ,692.47,3.0,3
2025-08-31,CP44,St-Constant,CH,2653.96,4.0,3
2025-08-31,CP44,St-Constant,FI,325.98,2.0,2
2025-08-31,CP44,St-Constant,GA,689.97,3.0,3
2025-08-31,CP44,St-Constant,IN,150.0,1.0,1
2025-08-31,CP44,St-Constant,INM,125.0,1.0,1
2025-08-31,CP44,St-Constant,LI,99.99,1.0,1
2025-08-31,CP44,St-Constant,LO,241.82999999999998,30.0,14
2025-08-31,CP44,St-Constant,ME,1654.93,8.0,9
2025-08-31,CP44,St-Constant,MK,0.0,2.0,2
2025-08-31,CP44,St-Constant,PC,7094.55,295.0,240
2025-08-31,CP44,St-Constant,PI,214.09,44.0,26
2025-08-31,CP44,St-Constant,SE,0.0,2.0,2
2025-08-31,CP44,St-Constant,TO,494.99,1.0,1
2025-08-31,CP48,Beloeil,AP,7144.88,214.0,158
2025-08-31,CP48,Beloeil,AS,806.55,97.0,24
2025-08-31,CP48,Beloeil,AZ,1303.71,29.0,22
2025-08-31,CP48,Beloeil,BQ,1563.76,7.0,7
2025-08-31,CP48,Beloeil,CH,3587.45,5.0,7
2025-08-31,CP48,Beloeil,FI,114.49000000000001,3.0,2
2025-08-31,CP48,Beloeil,GA,399.99,1.0,1
2025-08-31,CP48,Beloeil,IN,280.0,1.0,1
2025-08-31,CP48,Beloeil,LI,299.99,5.0,5
2025-08-31,CP48,Beloeil,LO,160.29,18.0,17
2025-08-31,CP48,Beloeil,ME,2514.83,17.0,13
2025-08-31,CP48,Beloeil,PA,213.97,3.0,3
2025-08-31,CP48,Beloeil,PC,12310.93,517.0,422
2025-08-31,CP48,Beloeil,PI,1537.47,33.0,33
2025-08-31,CP48,Beloeil,SE,89.97,3.0,3
2025-08-31,CP48,Beloeil,SP,5499.0,1.0,1
2025-08-31,CP48,Beloeil,TO,397.49,1.0,1
2025-09-07,CP08,Longueuil,AP,12361.94,239.0,180
2025-09-07,CP08,Longueuil,AS,541.9,35.5,17
2025-09-07,CP08,Longueuil,AZ,3528.82,78.0,54
2025-09-07,CP08,Longueuil,BQ,55.76,4.0,2
2025-09-07,CP08,Longueuil,CH,1034.98,3.0,3
2025-09-07,CP08,Longueuil,HT,3150.9799999999996,2.0,2
2025-09-07,CP08,Longueuil,LI,49.99,1.0,1
2025-09-07,CP08,Longueuil,LO,154.13,12.0,9
2025-09-07,CP08,Longueuil,ME,4868.16,38.0,23
2025-09-07,CP08,Longueuil,PA,160.99,2.0,2
2025-09-07,CP08,Longueuil,PC,11205.14,462.0,359
2025-09-07,CP08,Longueuil,PI,1416.43,51.0,46
2025-09-07,CP202,Nepean,AP,2137.79,101.0,58
2025-09-07,CP202,Nepean,AS,2077.96,54.0,44
2025-09-07,CP202,Nepean,AZ,483.52000000000004,3.0,3
2025-09-07,CP202,Nepean,DI,83.94999999999999,8.0,5
2025-09-07,CP202,Nepean,LO,183.56,54.0,16
2025-09-07,CP202,Nepean,ME,1701.97,3.0,10
2025-09-07,CP202,Nepean,MK,0.99,1.0,1
2025-09-07,CP202,Nepean,PA,0.0,-1.0,1
2025-09-07,CP202,Nepean,PC,8427.66,484.0,387
2025-09-07,CP202,Nepean,PI,1389.45,75.0,49
2025-09-07,CP37,Gatineau,AP,6376.99,378.0,179
2025-09-07,CP37,Gatineau,AS,3149.24,76.0,66
2025-09-07,CP37,Gatineau,AZ,2168.86,14.0,18
2025-09-07,CP37,Gatineau,BQ,544.96,4.0,4
2025-09-07,CP37,Gatineau,CH,2399.99,1.0,1
2025-09-07,CP37,Gatineau,DI,79.97,3.0,3
2025-09-07,CP37,Gatineau,FI,9.99,1.0,1
2025-09-07,CP37,Gatineau,GA,1316.71,1.0,1
2025-09-07,CP37,Gatineau,LI,89.99,2.0,2
2025-09-07,CP37,Gatineau,LO,242.54,21.0,10
2025-09-07,CP37,Gatineau,ME,13102.24,69.0,49
2025-09-07,CP37,Gatineau,MK,17.94,7.0,5
2025-09-07,CP37,Gatineau,PA,1168.94,6.0,8
2025-09-07,CP37,Gatineau,PC,18046.56,795.0,687
2025-09-07,CP37,Gatineau,PI,2638.29,277.0,175
2025-09-07,CP37,Gatineau,TO,461.99,1.0,1
2025-09-07,CP44,St-Constant,AP,3354.98,99.0,85
2025-09-07,CP44,St-Constant,AS,1263.62,88.0,21
2025-09-07,CP44,St-Constant,AZ,605.11,40.0,23
2025-09-07,CP44,St-Constant,BQ,748.95,6.0,6
2025-09-07,CP44,St-Constant,FI,1284.3700000000001,3.0,2
2025-09-07,CP44,St-Constant,GA,239.99,1.0,1
2025-09-07,CP44,St-Constant,LI,0.0,1.0,1
2025-09-07,CP44,St-Constant,LO,422.51,26.0,20
2025-09-07,CP44,St-Constant,ME,849.83,21.0,8
2025-09-07,CP44,St-Constant,MK,0.0,1.0,1
2025-09-07,CP44,St-Constant,PA,545.98,3.0,3
2025-09-07,CP44,St-Constant,PC,7508.78,322.0,272
2025-09-07,CP44,St-Constant,PI,353.64,14.0,16
2025-09-07,CP48,Beloeil,AP,6126.14,139.0,138
2025-09-07,CP48,Beloeil,AS,735.51,103.0,16
2025-09-07,CP48,Beloeil,AZ,2404.16,34.0,33
2025-09-07,CP48,Beloeil,BQ,1080.98,3.0,3
2025-09-07,CP48,Beloeil,CH,59.980000000000004,2.0,4
2025-09-07,CP48,Beloeil,FI,80.0,2.0,1
2025-09-07,CP48,Beloeil,GA,349.99,1.0,1
2025-09-07,CP48,Beloeil,LI,0.0,1.0,1
2025-09-07,CP48,Beloeil,LO,198.45,15.0,12
2025-09-07,CP48,Beloeil,ME,2572.87,13.0,10
2025-09-07,CP48,Beloeil,PA,139.98,2.0,2
2025-09-07,CP48,Beloeil,PC,10009.41,452.0,379
2025-09-07,CP48,Beloeil,PI,398.46999999999997,16.0,18
2025-09-07,CP48,Beloeil,SE,364.98,7.0,7
2025-09-07,CP48,Beloeil,TO,577.49,1.0,1
2025-09-14,CP08,Longueuil,AM,149.99,1.0,1
2025-09-14,CP08,Longueuil,AP,3203.16,95.0,72
2025-09-14,CP08,Longueuil,AS,454.57,45.0,8
2025-09-14,CP08,Longueuil,AZ,1465.22,28.0,29
2025-09-14,CP08,Longueuil,LO,175.93,7.0,7
2025-09-14,CP08,Longueuil,ME,139.96,5.0,2
2025-09-14,CP08,Longueuil,MK,5.0,1.0,1
2025-09-14,CP08,Longueuil,PA,469.96000000000004,4.0,4
2025-09-14,CP08,Longueuil,PC,3223.69,161.0,116
2025-09-14,CP08,Longueuil,PI,458.55,20.0,23
2025-09-14,CP202,Nepean,AP,900.25,59.0,20
2025-09-14,CP202,Nepean,AS,375.87,13.0,11
2025-09-14,CP202,Nepean,AZ,181.99,1.0,1
2025-09-14,CP202,Nepean,DI,0.0,1.0,1
2025-09-14,CP202,Nepean,LO,12.99,1.0,1
2025-09-14,CP202,Nepean,ME,249.99,1.0,1
2025-09-14,CP202,Nepean,PC,2283.87,117.0,102
2025-09-14,CP202,Nepean,PI,711.39,62.0,16
2025-09-14,CP37,Gatineau,AP,1115.6299999999999,102.0,27
2025-09-14,CP37,Gatineau,AS,235.92,8.0,14
2025-09-14,CP37,Gatineau,AZ,434.98,2.0,2
2025-09-14,CP37,Gatineau,BQ,19.99,1.0,1
2025-09-14,CP37,Gatineau,CH,1599.99,1.0,1
2025-09-14,CP37,Gatineau,ME,1810.9,10.0,9
2025-09-14,CP37,Gatineau,PC,3650.56,144.0,123
2025-09-14,CP37,Gatineau,PI,316.45,35.0,32
2025-09-14,CP44,St-Constant,AP,778.75,75.0,43
2025-09-14,CP44,St-Constant,AS,480.35,15.0,11
2025-09-14,CP44,St-Constant,AZ,765.76,24.0,19
2025-09-14,CP44,St-Constant,BQ,59.99,1.0,1
2025-09-14,CP44,St-Constant,CH,34.99,1.0,1
2025-09-14,CP44,St-Constant,LI,0.0,1.0,1
2025-09-14,CP44,St-Constant,LO,463.31,19.0,19
2025-09-14,CP44,St-Constant,ME,139.96,4.0,1
2025-09-14,CP44,St-Constant,PA,79.99,1.0,1
2025-09-14,CP44,St-Constant,PC,3275.86,134.0,118
2025-09-14,CP44,St-Constant,PI,169.32,4.0,4
2025-09-14,CP48,Beloeil,AP,2585.32,110.0,61
2025-09-14,CP48,Beloeil,AS,275.74,26.0,5
2025-09-14,CP48,Beloeil,AZ,1328.69,31.0,24
2025-09-14,CP48,Beloeil,BQ,49.0,1.0,1
2025-09-14,CP48,Beloeil,CH,53.98,2.0,1
2025-09-14,CP48,Beloeil,LO,174.86,14.0,9
2025-09-14,CP48,Beloeil,ME,76.96000000000001,4.0,4
2025-09-14,CP48,Beloeil,PC,3502.46,184.0,141
2025-09-14,CP48,Beloeil,PI,187.96,4.0,4
2025-09-14,CP48,Beloeil,TO,494.99,1.0,1
